Gene name	Human gene name
Zfy1	ZNF837
Uba1y	
Gm48709	
Gm47061	
Gm17139	
Gm26688	
Gm7768	
Ppp2r5c	PPP2R5C
Gm48103	
Gm21930	
Gm48111	
Cbx3-ps5	
Vmn2r-ps96	
Gm28587	
Nme8	NME8
Rhoay-ps3	
Kdm5d	KDM5D
Gm49710	
Hunk	HUNK
Gm8642	
Mir1258	
Dsg4	DSG4
Gm5688	
Phax	PHAX
Gm15061	
Gm3657	
Spmip10	SPMIP10
Gm54363	
Gm15076	
Gm8261	
Gpr50	GPR50
Gm15075	
Gm15074	
1110008E08Rik	
Gm14723	
Gm23406	
Gm49715	
Gm3669	
Gm50283	
Mis18a	MIS18A
Gm50289	
Lmnb1	LMNB1
Rpl30-ps10	
Gm4996	
Gm10488	SYCP3
Hmgb1-ps11	
Gm48166	
Gpr141b	
Mrap	MRAP
Zfp1000	
Gm48171	
Gm48169	
Gm48167	
Vmn2r-ps97	
Gm54364	
Gm9164	
E330016L19Rik	
Gm3829	
Gm9166	
Gpr141	GPR141
Gm3681	
Vma21	VMA21
Urb1	URB1
Marchf3	MARCHF3
Gm19154	
Gm48164	
Gm48186	
Gm19118	
Vmn2r-ps98	
Gm38428	
Gm48412	
Gm48413	
Vmn2r-ps108	
Dsg3	DSG3
Gm48414	
Cbx3-ps4	
Aoah	AOAH
Gm14632	SYCP3
n-R5s1	
Gm54351	
Eif2s3y	EIF2S3B
Gm35558	
Gm35558	
Arel1	AREL1
Gm7437	
Gm14974	
Htr2c	HTR2C
Myh11	MYH11
Vmn2r-ps109	
Gm29650	
Gm5451	
Gm15345	
Gm47727	
Uty	UTY
Gm7911	
Gm18087	
Gm54437	
C330018D20Rik	C5orf63
Or2p2	
Gfm2	GFM2
Gm18739	
Gm19486	
Dsg2	DSG2
Rlim	RLIM
Snora35	SNORA35
Gm16090	
Mir3552	
Gm14892	
Ttr	TTR
Mir764	
Zng1	ZNG1C
Zng1	ZNG1F
Zng1	ZNG1E
Gm23378	
Mir1912	
Pasd1	PASD1
Gm10269	
B4galt6	B4GALT6
Gm17193	
Dync1h1	DYNC1H1
Gm22266	SNORA17A
Mir1264	
Mir1298	
Gm54370	MIR544A
Mir1911	
Mir448	MIR448
Gm10487	SYCP3
Megf10	MEGF10
Mir3084-1	
Gm54426	SNORA19
Casp7	CASP7
Prrg3	PRRG3
Nexmif	NEXMIF
Dock8	DOCK8
Mir672	
Fate1	FATE1
Il13ra2	IL13RA2
Gm50200	
Gm50201	
Trappc8	TRAPPC8
Gm17111	
1700001K19Rik	
Gm54380	
Fcf1	FCF1
Cnga2	CNGA2
Ddx3y	DDX3Y
Magea4	MAGEA10
Gm24252	
Gm47265	
Kank1	KANK1
Abcb7	ABCB7
Hsp90aa1	HSP90AA1
Gm4017	
Gm18665	
Usp9y	USP9Y
Gm34432	
Gm26207	RNU6-1125P
Gm5249	
Gm54372	RNU1-23P
Dmrt1	DMRT1
Rnf125	RNF125
Vcp-rs	
Gm6238	
Uprt	UPRT
Dmrt3	DMRT3
Rnf138	RNF138
Dmrt2	DMRT2
Gabre	GABRE
Cep20	CEP20
Gm25565	
Gm49074	
Gm17790	
Gm8825	
Gm16374	
Gm29167	
Gm25176	RNU4-81P
Gm50377	
Gm28265	
Gm8446	
Smug1	SMUG1
Gm50378	
Gm28534	
Gm28975	
Gm50379	
Gm28974	
Gm18797	
Nhlrc2	NHLRC2
Rhoay-ps1	
Zfy2	ZNF419
Zfy2	ZNF562
Zfy2	ZNF561
Zfy2	ZNF134
Zfy2	ZNF154
Zfy2	ZNF772
Zfy2	ZNF256
Zfy2	ZNF549
Zfy2	ZNF418
Zfy2	ZNF584
Zfy2	ZNF586
Zfy2	ZNF610
Zfy2	ZNF480
Zfy2	ZNF773
Zfy2	ZNF587B
Zfy2	ZNF552
Zfy2	ZNF793
Zfy2	ZNF792
Zfy2	ZNF304
Zfy2	ZNF548
Zfy2	ZNF837
Mir224	
Mir452	
Magea10	MAGEA10
Gm15868	
Gm49517	
Eva1c	EVA1C
Ccdc134	CCDC134
Zdhhc15	ZDHHC15
Lpin1	LPIN1
Uba1y-ps2	
Gm48775	
Gm18796	
Adrb1	ADRB1
Mep1b	MEP1B
Gm29552	
Gm29550	
Ccdc186	CCDC186
Gm29551	
Gm8480	
Gm29553	
Gm22430	
Gm14822	
Gm54352	
Magee2	MAGEE2
Gm28630	
Gm28629	
H2al2c	H2AL1Q
H2al2c	H2AL3
Gm6285	
Uba1y-ps1	
Gm22090	
Gm14552	
Sry	SRY
Gm18798	
Gabra3	GABRA3
Hexb	HEXB
H2al2b	H2AL1Q
H2al2b	H2AL3
Gm6378	
Garem1	GAREM1
Rbmyf1	RBMY1B
Rbmyf1	RBMY1A1
Rbmyf1	RBMY1D
Rbmyf1	RBMY1J
Rbmyf1	RBMY1E
Rbmyf1	RBMY1F
Gm6137	
Mroh2b	MROH2B
Gm8498	
Rbmy	RBMY1B
Rbmy	RBMY1A1
Rbmy	RBMY1D
Rbmy	RBMY1J
Rbmy	RBMY1E
Rbmy	RBMY1F
Gm54376	Y_RNA
Gm50052	
Gm22886	
Gm4837	
Gm5242	
Fbn2	FBN2
Pacs1	PACS1
Rbmyf2	RBMY1B
Rbmyf2	RBMY1A1
Rbmyf2	RBMY1D
Rbmyf2	RBMY1J
Rbmyf2	RBMY1E
Rbmyf2	RBMY1F
Gm36363	
Zfp457	ZNF736
Zfp457	ZNF727
Gm7831	
Gm49727	
Cfap298	CFAP298
Gm14735	
Mir767	
Mir105	MIR105-1
Mir105	MIR105-2
Gm48824	
Gm10486	SYCP3
Zfp595	ZNF736
Zfp595	ZNF727
Gm8502	
Gm8506	
Rbmyf3	RBMY1B
Rbmyf3	RBMY1A1
Rbmyf3	RBMY1D
Rbmyf3	RBMY1J
Rbmyf3	RBMY1E
Rbmyf3	RBMY1F
Gm28044	
Gm8510	
Gm28819	
Hivep1	HIVEP1
Gm28840	
Gm28840	
Cbx5	CBX5
Igsf11	IGSF11
Gm29179	
	
Gm2309	
Gm2318	
Gm14553	
Gm14819	SYCP3
Gm29178	
Edn1	EDN1
	
Gm36903	
C7	C7
Gm54403	
Gm49739	
Gm47118	
Gm49530	
Gm25547	
Gm6049	
Clxn	CLXN
Gm47125	
Gm54448	
H2bc23	
Gm25652	RNU6-441P
Gm25652	RNU6-213P
Gm16077	
Card6	CARD6
Gm54377	
Gm28969	
Klhl14	KLHL14
Gm54439	
Gm50189	
	
Sf3b2	SF3B2
H2ac23	
Gm54450	
Rpl37	RPL37
H4c17	
Lrch2	LRCH2
H4c18	
Gm28677	
	
Slc27a6	SLC27A6
H2ac24	
Snord72	SNORD72
Gm10250	
Gm54452	
H2bc24	
Prkaa1	PRKAA1
Gm49536	
Gm7731	
Gm5404	
Gm11278	
Mir1983	
Gm54453	
Gm6031	
Gm29617	
Gm23270	
Isoc1	ISOC1
	
Gm7085	
Arhgef28	ARHGEF28
Synj1	SYNJ1
Adamts19	ADAMTS19
Srebf2	SREBF2
Gm20803	
Gm28835	
	
Gm29624	
	
Gm28253	
	
Gm29586	
	
Gal3st3	GAL3ST3
Gm28136	
Gm50208	
	
Gm7074	
Ccdc178	CCDC178
Catsper1	CATSPER1
Gm29377	
Gm28749	
Gm29000	
Orly	
Cst6	CST6
Gm52999	
Gm29633	
Tdrd1	TDRD1
	
Pbdc1	PBDC1
Gm29218	
	
Gm21679	
Gm21064	
4921509O09Rik	
Gm29048	
	
Mtbp	MTBP
Tspy-ps	
Rbm31y	
Gm37865	
Gm36941	
Gm37937	
Gm20772	
Gm20831	
Magee1	MAGEE1
Gm6292	
Gm37286	
E530001F21Rik	
Rpl30-ps9	
Gm14824	
Gm38028	
Mir384	
Mir325	
Ssty1	
Rab9b-ps1	
Minar2	MINAR2
Gm14855	
Gm14854	
Fgf16	FGF16
Gm38072	
Gm37433	
Gm37473	
Gm54422	
Gm15965	
Gm37656	
Ott	
Gm38127	
Ube2v2	UBE2V2
Gm30638	
	
Gm21904	
Srsy	
Gm21764	
	
Gm34015	
Gm20877	
Gm33191	
Gm38003	
	
Gm21379	
Gm20807	
Gm38084	
Gm37231	
Gm37252	
Chsy3	CHSY3
Gm21440	
Wdr20	WDR20
Gm21454	
Gm49538	
Gm7748	
Mcm4	MCM4
Gm37147	
Mir6355	
Gm54378	RN7SKP92
Gm8697	
Gm38159	
Gm50235	
Gm18217	
Gm54379	
Gm18218	
Gm37870	
Iigp1c	
Atrx	ATRX
Ntsr2	NTSR2
Gm5970	
Gm4841	
Gm37378	
Nol4	NOL4
Gm37441	
Gm37561	
Gm36728	
Gm32295	
Gm37263	
	
	
Ylpm1	YLPM1
	
Gm28682	
Gm28569	
Gm28681	
Gm28684	
Gm28683	
Gm28680	
Gm28679	
	
	
	
	
Gm28284	
Gm29368	
Gm28073	
Paxbp1	PAXBP1
Gm28074	
Zfp184	
Gm28072	
Gm29672	
Gm29131	
Gm49502	
Mir33	MIR33A
Gm20871	
Shisa8	SHISA8
Gm29130	
	
Sntb1	SNTB1
	
	
	
	
Gm11281	
	
	
Gm11282	
	
Pom121l2	POM121L2
	
Gm29466	
Gm29467	
Prss16	PRSS16
Gm21724	
Gm22495	
Gm20963	
Rbm22	RBM22
Gm10370	
	
Gm7595	
	
Gm28326	
Gm49210	
Hba-ps3	
Ttc33	TTC33
Gm28325	
Gm29407	
Gm29405	
Gm29406	
Gm29404	
Gm29403	
Gm28964	
Sly	SYCP3
Mok	MOK
Gm11292	
H2ac12	
Gm54464	
H2bc12	
H4c9	
Gm28165	
Gm28709	
Dtna	DTNA
Gm28965	
H2ac11	
Gm54471	
Gm21868	
H2bc11	
Gm21943	
Gm48356	
Gm49213	
Vmn1r-ps92	
Has2	HAS2
Vmn1r-ps93	
Gm28532	
Gm11285	
Gm54475	
Gm28533	
Vmn1r188	
Gm28966	
Vmn1r-ps94	
Gm28961	SYCP3
Vmn1r189	
Gm28962	
Hnrnpa1	HNRNPA1
Vmn1r-ps95	
Gm28963	
Prox2	PROX2
	
	
	
	
	
	
	
	
	
	
Gm28082	
Vmn1r-ps96	
Vmn1r-ps97	
Gm21118	
Vmn1r190-ps	
Gm11284	
Gm29644	
Gm29424	
4931406G06Rik	
4932431L22Rik	
Vmn1r191	
Gm29425	
Epcip	EPCIP
Vmn1r-ps99	
Vmn1r192	
Gm38361	
Gm31260	
Gm54477	
Gm54478	
Gm38209	
Vmn1r193	
Gm38355	
Gm37734	
Banf1	BANF1
Gm48340	
Gm38013	
Zfp839	ZNF839
Zbtb20	ZBTB20
Vmn1r194	
Vmn1r195	
Gm37948	
Gm37442	
Gm11295	
Gm34550	
Gm37544	
Vmn1r196	
Gm34716	
Eif1ad	EIF1AD
Gm29554	SYCP3
Vmn1r-ps100	
Gm29556	
Phactr1	PHACTR1
Mpc1-ps	
Gm20812	
Srp54b	SRP54
Gm21258	SYCP3
Vwa2	VWA2
Gm20931	SYCP3
Gm29559	
Gm20917	
Gm28421	
Gm26020	RNU2-47P
Gm14853	
Gm28420	
Gm23656	RNU6-724P
Gm23656	RNU6-307P
Gm28422	
Vcf2	FAM156B
Vcf2	FAM156A
Gm20916	SYCP3
Gm29033	
Gm29034	
Gm28339	
Gm20855	SYCP3
Ptger4	PTGER4
Gm28584	
Gm28585	
Gm20896	SYCP3
Gm28470	
Gm15937	
Gm15129	
Gm5673	
Magt1	MAGT1
Gm49093	
Gm28469	
Gm2582	
Gm28668	
Gm2157	
Gm26178	
Gm2150	
Gm20869	SYCP3
Gm46496	
Fam177a2	FAM177A1
Gm18715	
Gm54383	
Sart1	SART1
Gm28481	
Gm8043	
Gm28482	
Gm49095	
Gm8047	
Gm28485	
Gm23139	
Gm48352	
Slc22a22	
Gm21394	
Cinp	CINP
Gm28471	
Gm29338	
Gm21409	SYCP3
Gm29339	
Gm28759	
Gm28758	
Gm29071	
Gm28947	
Gm49229	
Gm18094	
Gm49235	
Nfe2	NFE2
Gm20920	SYCP3
Tsga10ip	TSGA10IP
Gm28798	
Gm28797	
Gm28796	
Gm20894	SYCP3
Gm6293	
Drap1	DRAP1
Dlst	DLST
Gm21317	SYCP3
Gm47898	
Zhx2	ZHX2
Mapre2	MAPRE2
Gm28812	
Vmn1r197	
Gm28811	
Gm28810	
Gm48489	
Gm15810	
9330154K18Rik	
Cox7b	COX7B
Gm15812	
Derl1	DERL1
Gm20835	SYCP3
Gm15809	
Gm54481	
Vmn1r198	
Ndufs5-ps	
Gm25873	
Gm15712	
Gm37946	
Gm29027	
Vmn1r-ps101	
Gm15711	
Apex2	APEX2
Vmn1r199	
Gm9968	
Gm15713	
Copz1	COPZ1
Vmn1r-ps102	
Gm20911	SYCP3
Mir568	
Tigit	TIGIT
Vmn1r200	
Gm49734	
Gm28739	
Gm29321	
Prkdc	PRKDC
Gm21117	SYCP3
Vmn1r-ps103	
Vmn1r-ps104	
Gm11298	
Vmn1r201	
Gm20888	SYCP3
Vmn1r-ps106	
AI837181	C11orf68
Vmn1r-ps107	
Vmn1r-ps108	
Mir148b	MIR148B
Vmn1r202	
Gm49482	
Gm28238	
Gpr84	
Vmn1r203	
Gm54444	
Gm21650	SYCP3
Gm25432	
Fosl1	FOSL1
Zfp385a	ZNF385A
Gm28541	
Gm28542	
Gm28600	
Gm11300	
Vmn1r204	
Gm21518	SYCP3
Vmn1r205	
Vmn1r206	
Vmn1r-ps109	
Gm11307	
Gm21209	SYCP3
Vmn1r207	
Ccdc85b	CCDC85B
Vmn1r-ps112	
Vmn1r-ps113	
Gm11313	
Vmn1r208	
Afap1l2	AFAP1L2
Gm11314	
Gm29180	
Tbc1d31	TBC1D31
Vmn1r209	
Gm29181	
Vmn1r210	
Gm20843	SYCP3
Mir6360	
Gm23207	RNU6-1198P
Vmn1r-ps114	
Gm46611	
Tbc1d7	TBC1D7
Gm49137	
Rpl19-ps7	
Gm18926	
Zfp397	ZNF397
Gm24770	
Gm9287	
Gm54390	
Gm23276	
Gm9290	
Srp54c	SRP54
Gm29393	
Pspc1	PSPC1
Gm21294	SYCP3
Zfp35	
Gm28472	
Zfp24	ZNF24
Gm21095	SYCP3
Gm28473	
Gm28474	
Gm18085	
Alas2	ALAS2
Gm21488	SYCP3
Ino80c	INO80C
Gm48405	
Gm49376	
Greb1	GREB1
Gm28854	
Gm28858	
Gm20890	SYCP3
Galnt1	GALNT1
Gm28245	
Gm4479	
Dach1	DACH1
Gm21173	SYCP3
Gm29203	
Vmn1r211	
Gm21497	SYCP3
Vmn1r-ps116	
Gm23774	
BC048507	DYNLL1
Gm20802	
Vmn1r212	
Gm29070	
Vmn1r-ps117	
Gm7969	
Gm28553	SYCP3
Gfod1	GFOD1
Gm11320	
Gm11321	
Gm48419	
Vmn1r-ps120	
Gm48423	
Gm21873	
Gm11322	
Gm48424	
Gm29190	
Gm11318	
AA414992	
Vmn1r-ps123	
Itga5	ITGA5
Gm8016	
Gm21760	SYCP3
Gm48429	
Gm48436	
Vmn1r213	
Mir3620	
Gm21858	SYCP3
Vmn1r-ps125	
Atp7a	ATP7A
Vmn1r214	
Gm19153	
Vmn1r-ps126	
Vmn1r215	
Vmn1r216	
Gm29244	
Gm57478	SYCP3
Vmn1r216	
Gm11325	
Vmn1r-ps127	
Vmn1r217	
Vmn1r-ps128	
Vmn1r218	
Gm20792	SYCP3
Vmn1r219	
Vmn1r220	
Vmn1r-ps131	
Vmn1r-ps132	
Gm28754	
Vmn1r221	
Vmn1r-ps133	
Gm21865	SYCP3
Sirt5	SIRT5
Gm25831	
Gm16331	
Gm26006	
Gm7701	
Gm46477	
Mir187	MIR187
Gm49017	
Drd3	DRD3
2700062C07Rik	C18orf21
Gm26139	RNU6-434P
Gm27034	
Zmym5	ZMYM5
Gm35134	SYCP3
Gm10292	
Mrpl47	MRPL47
Gm37998	
Gm30737	SYCP3
Gm36987	
Gm28531	
Gm21996	SYCP3
Rprd1a	RPRD1A
Gm26468	
Rpsa-ps10	
Mir6963	
Gm6439	
Gm37322	
Mir3963	
Gtsf1	GTSF1
Gm43469	
Gm28105	
Gm43473	
Ppp2r3c	PPP2R3C
Gm42949	
Gm28104	
Fibp	FIBP
Gm28103	
Gm49511	
Adgrl4	ADGRL4
Mzt2	MZT2A
Mzt2	MZT2B
Gm28102	SYCP3
Cdx1	CDX1
Gm28488	
Tpgs2	TPGS2
Gm54388	
Rps6kl1	RPS6KL1
Gm48906	
Vmn1r222	
Gm28491	
Gm22498	
Gm54391	
Gm20082	
Gm22218	
Gm8983	
Cebpd	CEBPD
Vmn1r223	
Wdhd1	WDHD1
Spidr	SPIDR
Gm28490	SYCP3
Gm11331	
Vmn1r-ps135	
Tlr13	
Mtrr	MTRR
Gm29579	
Gm14856	
Gm29582	SYCP3
Pgk1	PGK1
Ndufb5	NDUFB5
Gm28870	SYCP3
Ppargc1b	PPARGC1B
Gm28279	
Ctsw	CTSW
Pgf	PGF
Gm21739	SYCP3
Gm21256	SYCP3
Taf9b	TAF9B
Gm20838	SYCP3
Gm45930	
Tecpr2	TECPR2
Gm28890	
Gm28891	SYCP3
Gm54396	
Gm11333	
Mir378a	MIR378A
Gm8755	
Gm16558	
Nol7	NOL7
Efemp2	EFEMP2
Celf4	CELF4
Gm20837	SYCP3
Gm24458	
Slc30a7	SLC30A7
Gm29503	
Gm54432	
Gm18334	
Gm21861	SYCP3
Pkp2	PKP2
Pfkfb1	PFKFB1
Gm21722	
Gm28898	
Gm28897	SYCP3
Gtsf2	
Gm29564	SYCP3
Gm28827	SYCP3
Ifi44	IFI44
Gm5481	
Fastkd3	FASTKD3
Nckap1l	NCKAP1L
Yars2	YARS2
Gm29110	SYCP3
Gm38107	
Gm31571	SYCP3
Gm49149	
Gm24378	RNU6-643P
Gm49150	
Zdhhc23	ZDHHC23
Socs4	SOCS4
Gm29866	SYCP3
Gm36950	
Eif2b2	EIF2B2
Gm9502	
Zmym2	ZMYM2
Gm29523	
Mir669n	
Gm29524	
Ifi44l	IFI44L
Gm29528	
Gm20777	
Gm28955	
Gm28954	
Ptgfr	PTGFR
Gm28510	SYCP3
Gm29525	
Gm29526	
Ifnar1	IFNAR1
Gm20737	
Gm21775	
Gm21900	
Gm29527	
Gm20775	
Gm29522	
Gm28917	
Gm43618	
Gm28919	SYCP3
Gm25056	
Gm2939	
Gm2860	
Gm9682	
Gm21719	
Usp13	USP13
Gm28921	
Zfp322a	ZNF322
Gm28920	
Gm28444	
Gm28171	
Prorp	PRORP
Gm28173	
Gm37236	
Gm29194	
Gm21778	
Gm29195	
Gm47906	
Gm29196	
Rpl39	RPL39
Gm28435	
Mapk1ip1l	MAPK1IP1L
Gm29197	
Gm54349	
Gm29158	
Gm21854	
Gm28768	
Gm28769	
Gm20914	
Gm21812	
Snora69	SNORA69
Gm29535	
Gm29533	
Fnd3c2	
Gm29534	
Gm21874	
Gm49189	
Gm49190	
Gm28849	
Gm28847	
Lgals3	LGALS3
Gm20821	
Gm28999	
Mus81	MUS81
Gm21244	
Fer1l6	FER1L6
Gm29364	
Gm29363	
Gm7856	
Gm21292	
Mir6367	
Gm21721	
Ifngr2	IFNGR2
Gm29366	
Gm29281	
Gm11334	
Gm21425	
Cfap90	CFAP90
Gm20773	
Gm15574	
Gm29409	
Gm54392	RN7SKP177
Gm54392	RN7SKP139
Extl2	EXTL2
Gm20712	
Gm28632	
Tmem65	TMEM65
Abt1	ABT1
Gm28101	
Gm33815	
Gm14852	
Gm28637	
Gm28636	
Gm14857	
Btn1a1	BTN1A1
Gm28081	
Gm5133	
Gm28302	
Mir6382	
Gm14876	
Gm28300	
Upf3b	UPF3B
Gm28301	
Mid1-ps1	
Gm24041	
Ube2d4	
Trmt12	TRMT12
Gm21742	
Gm3227	
Gm54402	
Tmem50b	TMEM50B
Rnf139	RNF139
0710001A04Rik	
Gm7847	
Gm37765	
Gm23674	
Gm18089	
Gm38229	
Gm7874	
Gm36866	
Gm49977	
Gm49356	
Gm7729	
Gm38035	
Gm49978	
Gm37875	
Gm5064	
Gm24246	
Gm6643	
Dab2	DAB2
Gm34658	
Adcy2	ADCY2
Gm29576	
Mif-ps10	
Gm28122	
Gm34743	
Gm30045	
Gm7917	
Pik3c3	PIK3C3
Gm21921	
Gm37112	
Gm37287	
Gramd1c	GRAMD1C
Pibf1	PIBF1
Gm30175	
Gm21350	
Gm20857	
Mlh3	MLH3
Gm30705	
Gm6325	
Gm21773	
Gm37451	
Gm37793	
Gm30858	
Gm26344	
Gm28377	
Gipc2	GIPC2
Gm21776	
Gm37130	
Gm37467	
Nkap	NKAP
Gm38363	
Gm30174	
Gm28619	
Gm26929	
Ranbp9	RANBP9
Gm54341	
Gm54342	
Gm28993	
1700061A03Rik	
Snx32	SNX32
Gm28994	
Gm20795	
Gm28597	
Gm28428	
Gm28427	
Gm28426	
Akap14	AKAP14
Gm16198	
D630002J18Rik	
Gm5353	
Gm28425	
Dnajb4	DNAJB4
Ndufa1	NDUFA1
Gm45420	
Gm4412	
Gm28834	
Zmiz1	ZMIZ1
Agrp	AGRP
Rnf113a1	RNF113B
Gm28833	
Gm9	
Gm29354	
Gm29353	
Gm50460	
Gm29356	
Rhox1	
Gm21914	
Gm28617	
Rhox2a	
Mir6938	
Gm46369	
Gm28618	
Nscme3l	NSMCE3
Acyp1	
Gm29537	
Gm7979	
Gm48593	
Gm45855	
Gm47597	
Ovol1	OVOL1
Gm28781	
Ripor1	RIPOR1
Gm26064	
Gm7214	
Gm28174	
Gm29433	
Gm37122	
Gm29215	
Gm47550	
D130062J10Rik	
Fndc3c1	
Gm47551	
Gm21801	
Zc2hc1c	ZC2HC1C
Gm18134	
Vcam1	VCAM1
Gm28850	
Mcur1	MCUR1
Ap5b1	AP5B1
	
	
Gm21822	
	
Nek9	NEK9
Gm21891	
Gm21828	
Gm21725	
Gm29616	
Mir3470b	
Dnajc28	DNAJC28
Gm29618	
Rnaseh2c	RNASEH2C
Gm29109	
Gm29108	
Gm21913	
Gm54339	
Gm29416	
Gm54340	
Gm28790	
Atp6v1a	ATP6V1A
Gm29272	
Rnf182	RNF182
Gm21866	
	
Gm21767	
	
Gm30353	
Gm30686	
Cd83	CD83
Gm28595	
Gm37032	
Gm21882	
	
	
Gm21797	
Gm21800	
Gm21842	
Btn2a2	BTN2A2
Gm28170	
Gm54618	
Gm5649	
Gm47244	
Mir1966	
Gm28764	
Gm38384	
Gm48864	
Tmed10	TMED10
Ctcf	CTCF
Gm8709	
Smarca2	SMARCA2
Gm48891	
Gm28762	
1500009L16Rik	C12orf75
Gm28763	
Gm21094	SYCP3
Gm47820	
Gm47817	
Fos	FOS
Gm48892	
5330425B07Rik	
Gm47245	
Gm26544	
Gm47247	
C230099D08Rik	
Gm34184	
Gpr88	GPR88
Gm21588	
Gm37908	
Arhgap18	ARHGAP18
Gm28761	
Gm54415	
Cysltr1	CYSLTR1
Klf5	KLF5
Gm21599	
Cdc14a	CDC14A
Gm28765	
Nol10	NOL10
Gm21752	
Rhox3a	
Gm28365	
Gm5915	
Gm22984	RNU2-47P
Gm25130	RNU1-16P
Gm25130	RNU1-139P
Gm49218	
Nr3c2	NR3C2
Gm49219	
Gm21477	SYCP3
Gm9298	
Gm7926	
Gm37093	
Gm22970	RNU2-66P
Gm7930	
Gm5958	
Rpl29-ps5	
Gm22870	
Gm7936	
Klf12	KLF12
Gm41780	
Rit2	RIT2
Rhox4a	
Gm28368	
Gm28369	
Gm28367	
Gm23117	RNU6-1237P
Gm5127	
Gm2233	
Gm28844	
Gm54514	
Gm47781	
	
Gm27036	
Il17b	IL17B
Gm30534	
Hfe	HFE
Gm16260	
Gm54625	SNORA13
Gm26367	
Yeats4	YEATS4
Gm9302	
Gm24622	RNU1-103P
Gm14877	
Gm24345	
Gm49237	
Gm14878	
Gm14879	
Pcyox1l	PCYOX1L
Gm49238	
Gm9200	
Gm54404	
Gm23538	
Gm49239	
Gm28179	
Gm24491	
Prr30	PRR30
Gm54418	
	
Gm14882	
Gm28990	
Rhox3a2	
	
Gm54405	
Hspd1-ps5	
Grpel2	GRPEL2
Dlgap5	DLGAP5
Gm48772	
Gm36752	
Gm14881	
Lyz3	
Gm28079	
Odc1	ODC1
Orly	
Gm14880	
Rhox4a2	
Srbd1	SRBD1
Rtl3	RTL3
Gm11338	
H1f2	H1-2
Afap1l1	AFAP1L1
Rhox2b	
H3c3	
Lyz2	LYZ
Gm54517	
H2bc3	H2BC3
Rhox3b-ps	
H2ac4	
Lpar4	LPAR4
	
	
	
	
Gm54518	
H3c2	
	
	
H4c2	H4C6
	
	
	
H4c1	
	
	
Rhox4b	
	
Lyz1	LYZ
Tnpo1	TNPO1
	
	
	
Gm29445	
Lama2	LAMA2
	
P2ry10	P2RY10
Gm22748	SNORA80B
Gm48290	
Gm24838	
Gm23260	RNU2-47P
Gm54419	
Hpcal1	HPCAL1
Carmil2	CARMIL2
Rhox2c	
Gm29089	
Gm48315	
B430203G13Rik	
Gm48317	
Dnm1l	DNM1L
Gm48319	
Gm48318	
Gm48347	
	
	
Gm9229	
Zfp942	ZNF34
	
Gm48354	
	
Gm48355	
	
	
Ablim3	ABLIM3
	
Gm40879	
Gm29151	
	
Zfp943	ZNF34
Gm22361	
	
P2ry10b	
Gm19368	
Gm26358	
Arl14	ARL14
G530011O06Riky	
Gm46312	
Ppm1l	PPM1L
Gm7093	
	
	
Gm9231	
	
Gm48392	
5730507C01Rik	
Gm7805	
Gm7809	
Gm49950	
Gm9772	
Gm14834	
Gm7052	
Gm14836	
Rhox3c	
Zfp947	ZNF34
Gm19786	
	
	
Gm17214	
Pcm1	PCM1
Gm17212	
	
Gm48398	
	
Gm17213	
Gm48409	
Gm8565	
	
Gm49760	
Gm9514	
	
Gm9237	
Zfp994	ZNF34
	
Rhox4c	
B3galnt1	B3GALNT1
	
	
Gm28445	
Gm7072	ZNF34
	
	
Gm37380	
Gm54445	
	
Rpl32-ps	
	
	
	
	
Nmd3	NMD3
	
	
	
	
Gm48411	
	
Gm48446	
Gm49951	
Tro	TRO
	
Zfp944	ZNF34
	
Gm46313	
	
	
	
	
	
	
Zfp758	
	
	
	
	
	
Gm49764	
Gm48472	
Gm9249	
Gm48516	
Gm29168	
Gm40849	
Zfp946	ZNF34
Gm9158	
Gm48523	
Gm48525	
	
Gm5953	
Gm49955	
	
Gm48540	
Tmem247	TMEM247
Gm46339	
	
Gm48576	
Gm5784	
Gm29737	
Gm49769	
Gm49372	
Gm49956	
Gm37774	
Gm19012	
Gm48625	
Atp6v1e2	ATP6V1E2
Sh3tc2	SH3TC2
Gm9257	
Gm48635	
Gm48636	
Gm48637	
Gm48638	
Gm48641	
	
Gm9259	
	
Rhoq	RHOQ
	
	
	
Gm48643	
	
Gm54423	
	
Gm48644	
	
	
Gm21863	
Gm17917	
Gm48645	
	
Gm40853	
Gm48083	
Gm28588	
Gm54634	
Gm54634	
	
Gm36962	
	
Gm18041	
	
Gm49381	
	
Gm47696	
Gm9265	
Gm29044	
Gm18972	
Gm18507	
	
	
Gm36635	
	
Vmn2r111	
	
Bag5	BAG5
Cpsf6	CPSF6
Pex5l	PEX5L
	
	
	
	
	
	
	
Gm5183	
	
Gm54434	
Gm5184	
	
Gm25917	
Gm54435	
Gm21064	
Coa8	COA8
Gm50012	
Pigf	PIGF
	
	
	
	
	
	
	
4921509O09Rik	
Cript	CRIPT
	
	
	
H3c1	
	
Rpl27a-ps4	
	
H1f1	H1-1
Gm29301	
Gm15995	
Gm47052	
H2bl1	
Gm15996	
Adrb2	ADRB2
Mbip	MBIP
	
Gm47057	
	
Gm54522	RN7SKP206
Trim38	TRIM38
Wdr33	WDR33
	
Vmn2r112	
	
	
	
Gm8353	
Erdr1y	
Tbc1d4	TBC1D4
Cox6c2	
Gm18027	
Zfp366	ZNF366
Gm24648	
Gm47720	
